Designator,Mid X,Mid Y,Layer,Rotation
C1,11.18,15.70,Top,90.0
C2,13.84, 5.36,Top,0.0
C3,10.95, 6.40,Top,270.0
C4,21.34, 9.50,Top,90.0
C5,13.84,14.55,Top,270.0
C6,20.80,14.55,Top,270.0
D1,32.00, 9.36,Top,180.0
IC1,16.26, 9.35,Top,90.0
IC2,25.65, 9.36,Top,270.0
J1, 3.56, 9.35,Top,270.0
Q1,17.32,15.06,Top,180.0
R1,11.99, 6.40,Top,270.0
R2,35.81, 8.14,Top,90.0
T1,40.89, 9.36,Top,270.0
